date,open,high,low,close,volume,std,MA,BOLU,BOLD
2020-10-27 14:00:00,423.385,424.8,423.088,423.192,521654,1.3213117394286917,424.2681333333333,425.85370742064777,422.68255924601885
2020-10-27 14:15:00,423.18,423.63,421.0,421.67,588175,1.2747450175019612,423.848125,425.3778190210023,422.31843097899764
2020-10-27 14:30:00,421.71,422.77,420.8058,422.39,516500,1.2002602367860844,423.576025,425.01633728414333,422.1357127158567
2020-10-27 14:45:00,422.25,422.9773,421.3,422.12,414345,1.0832348928000721,423.2868583333333,424.5867402046934,421.98697646197326
2020-10-27 15:00:00,422.0001,424.0,421.25,423.25,630146,0.767124787186565,423.0809166666666,424.0014664112905,422.1603669220427
2020-10-27 15:15:00,423.2969,424.08,421.92,423.01,510669,0.710436794596159,422.9984166666666,423.850940820182,422.14589251315124
2020-10-27 15:30:00,422.96,424.5299,422.65,424.35,496294,0.7992137138013465,423.13925,424.0983064565616,422.1801935434384
2020-10-27 15:45:00,424.29,425.64,423.5801,425.33,790144,1.0180256198899507,423.28878333333336,424.5104140772013,422.0671525894654
2020-10-27 16:00:00,425.2134,425.4,424.2242,424.471,935539,1.030630914902282,423.2994166666667,424.5361737645494,422.06265956878394
2020-10-27 16:15:00,424.57,424.68,423.76,424.3,270791,1.0702107231023203,423.36858333333333,424.6528362010561,422.08433046561055
2020-10-27 16:30:00,424.11,424.7,423.75,424.01,22919,1.0786507106007548,423.45191666666665,424.74629751938755,422.15753581394574
2020-10-27 16:45:00,424.0,424.13,423.55,423.55,11555,1.078259719244937,423.47025,424.76416166309394,422.1763383369061
2020-10-27 17:00:00,423.52,423.67,423.01,423.6502,16395,1.0756202261644343,423.50843333333336,424.7991776047307,422.217689061936
2020-10-27 17:15:00,423.7,423.8,423.6,423.8,5262,0.9072258704561104,423.68593333333337,424.7746043778807,422.59726228878606
2020-10-27 17:30:00,423.6,423.6,423.33,423.33,4352,0.8217087838640567,423.76426666666674,424.7503172073036,422.77821612602986
2020-10-27 17:45:00,423.4,423.45,423.12,423.27,3914,0.6645392740022374,423.86010000000005,424.6575471288027,423.0626528711974
2020-10-27 18:00:00,423.4,424.0,423.4,424.0,4681,0.6366254724293793,423.92260000000005,424.6865505669153,423.1586494330848
2020-10-27 18:15:00,424.13,424.13,423.0,423.01,6603,0.6366254724293793,423.92260000000005,424.6865505669153,423.1586494330848
2020-10-27 18:30:00,423.0,423.0,422.0,422.01,17460,0.8244711756142706,423.7276,424.71696541073715,422.73823458926285
2020-10-27 18:45:00,422.05,422.39,421.91,422.03,10105,0.7910832569451526,423.4526,424.4018999083342,422.50330009166584
2020-10-27 19:00:00,422.33,422.33,421.7,421.8,10448,0.8519159172272426,423.2300166666667,424.2523157673394,422.207717565994
2020-10-27 19:15:00,421.8,422.3,421.8,422.0,5553,0.8480250512815034,423.03835000000004,424.05598006153787,422.0207199384622
2020-10-27 19:30:00,422.1,422.5,422.0,422.5,6257,0.8014940611291581,422.9125166666667,423.87430954002167,421.95072379331174
2020-10-27 19:45:00,422.45,422.75,422.35,422.55,9162,0.7809097276591135,422.8291833333333,423.7662750065242,421.89209166014234
2020-10-27 20:00:00,422.25,422.39,421.5,421.65,30549,0.80289391315606,422.66249999999997,423.62597269578725,421.6990273042127
2020-10-28 04:15:00,420.0,420.9,419.0,419.0,7769,1.2537588935102533,422.2625,423.7670106722123,420.7579893277877
2020-10-28 04:30:00,418.6,418.6,415.83,417.0,10699,1.9189556817474955,421.73499999999996,424.03774681809693,419.432253181903
2020-10-28 04:45:00,417.01,417.13,416.79,416.79,3919,2.317990901104293,421.195,423.97658908132513,418.41341091867486
2020-10-28 05:00:00,416.77,417.65,416.77,417.65,1511,2.3440968731978638,420.6658333333333,423.47874958117075,417.85291708549585
2020-10-28 05:15:00,417.68,418.2,417.65,418.01,1788,2.3338943588365364,420.24916666666667,423.0498398972705,417.44849343606285
2020-10-28 05:30:00,418.06,419.0,418.0,418.99,3488,2.2891567521218206,419.99749999999995,422.74448810254614,417.25051189745375
2020-10-28 05:45:00,419.08,419.08,417.68,417.68,2814,2.2824528272261073,419.635,422.3739433926713,416.89605660732866
2020-10-28 06:00:00,417.76,418.02,417.76,418.02,784,2.2163811617064466,419.31999999999994,421.97965739404765,416.6603426059522
2020-10-28 06:15:00,418.09,418.09,418.09,418.09,222,2.069086132490486,418.9941666666666,421.4770700256552,416.511263307678
2020-10-28 06:30:00,418.5,418.5,418.0,418.04,1454,1.7594995412860777,418.62249999999995,420.73389944954323,416.51110055045666
2020-10-28 06:45:00,417.9,418.1,417.9,418.1,1354,1.252334788970177,418.2516666666667,419.7544684134309,416.74886491990253
2020-10-28 07:00:00,418.1,418.1,417.49,417.49,1255,0.6634003311898731,417.905,418.7010803974278,417.10891960257214
2020-10-28 07:15:00,418.0,421.2,418.0,418.8,49936,0.6353071311877421,417.8883333333333,418.6507018907586,417.125964775908
2020-10-28 07:30:00,418.95,420.0,418.95,419.5,16825,0.7215681571988052,418.09666666666664,418.9625484553052,417.2307848780281
2020-10-28 07:45:00,419.65,419.65,418.04,418.3,15007,0.5932364999535406,418.2225,418.93438379994427,417.5106162000558
2020-10-28 08:00:00,418.3,418.88,417.99,418.02,17105,0.5699335416053329,418.25333333333333,418.93725358325975,417.5694130834069
2020-10-28 08:15:00,419.4826,421.0,417.99,418.23,66084,0.5649108264556305,418.2716666666667,418.9495596584135,417.59377367491993
2020-10-28 08:30:00,418.0,418.25,417.25,417.25,55953,0.5866597790818212,418.1266666666667,418.8306584015649,417.42267493176854
2020-10-28 08:45:00,417.2,417.3148,415.5,415.52,85394,0.9530938454373894,417.94666666666666,419.09037928119153,416.8029540521418
2020-10-28 09:00:00,415.2804,420.2,415.0301,415.2198,100394,1.2346977558134418,417.71331666666674,419.1949539736429,416.2316793596906
2020-10-28 09:15:00,415.12,415.7,414.2013,415.1802,104621,1.4250510593825219,417.47083333333336,419.18089460459237,415.76077206207435
2020-10-28 09:30:00,415.2,417.5,415.15,416.57,67379,1.4348250048610771,417.34833333333336,419.0701233391666,415.6265433275001
2020-10-28 09:45:00,416.48,418.6,410.25,411.99,2427292,2.081993706660722,416.83916666666664,419.3375591146595,414.3407742186738
2020-10-28 10:00:00,411.86,413.4,406.5,409.9202,2635693,2.86602409816139,416.20835000000005,419.64757891779374,412.76912108220637
2020-10-28 10:15:00,409.97,411.86,408.59,410.68,1386844,3.1436300110530886,415.5316833333333,419.30403934659705,411.7593273200696
2020-10-28 10:30:00,410.5501,413.31,409.1201,411.9311,1429337,3.0323880281034024,414.9009416666667,418.5398073003908,411.2620760329426
2020-10-28 10:45:00,411.8488,414.69,411.01,413.88,1051092,2.844609570315487,414.53260833333337,417.946139817712,411.11907684895476
2020-10-28 11:00:00,413.79,414.3,411.21,413.0801,950990,2.6444481896241445,414.12095,417.29428782754894,410.94761217245104
2020-10-28 11:15:00,412.851,415.21,410.47,414.19,1071787,2.3097522726344266,413.78428333333335,416.55598606049466,411.01258060617204
2020-10-28 11:30:00,414.1495,414.4,412.5,413.1667,528399,2.0374958655360382,413.44400833333333,415.88900337197657,410.9990132946901
2020-10-28 11:45:00,413.1,413.1,410.455,412.076,906038,1.959558410895934,413.15700833333335,415.5084784264085,410.8055382402582
2020-10-28 12:00:00,412.14,412.75,411.0201,412.0198,679026,1.8689657038257304,412.8903416666667,415.13310051125757,410.64758282207583
2020-10-28 12:15:00,411.94,413.8699,411.63,413.12,622819,1.7288711656833975,412.7186583333333,414.79330373215333,410.6440129345132
2020-10-28 12:30:00,413.0827,413.38,410.9439,411.42,539340,1.2621202609047752,412.28949166666666,413.80403597975237,410.77494735358096
2020-10-28 12:45:00,411.494,412.09,410.0,410.54,610257,1.3590852733582053,412.1686583333333,413.79956066136316,410.5377560053035
2020-10-28 13:00:00,410.54,410.96,409.25,410.565,750225,1.2720687696836899,412.2223916666667,413.7488741902871,410.69590914304626
2020-10-28 13:15:00,410.34,411.14,408.8,409.185,714747,1.4911945334606234,412.09780833333326,413.887241773486,410.30837489318054
2020-10-28 13:30:00,409.12,410.33,408.32,410.33,646289,1.5766477778776669,411.9643833333333,413.8563606667865,410.07240599988006
2020-10-28 13:45:00,410.25,410.97,409.31,409.89,509254,1.5565347401535945,411.6318833333333,413.49972502151763,409.76404164514895
2020-10-28 14:00:00,409.86,412.18,409.65,411.97,491364,1.4943865337926618,411.53937500000006,413.3326388405513,409.74611115944884
2020-10-28 14:15:00,411.89,411.95,409.8,410.0,429780,1.2949537163669658,411.1902083333334,412.74415279297375,409.636263873693
2020-10-28 14:30:00,409.9,411.5,409.6,411.235,423943,1.1374008640260838,411.02923333333337,412.3941143701647,409.66435229650205
2020-10-28 14:45:00,411.13,411.5,409.55,409.6841,449412,1.1468290568845427,410.8299083333334,412.20610320159483,409.4537134650719
2020-10-28 15:00:00,409.63,410.0,408.0,409.75,749981,1.1195946061313775,410.6407583333334,411.984271860691,409.29724480597577
2020-10-28 15:15:00,409.777,410.36,408.79,410.0,602287,0.8113481991478677,410.3807583333334,411.3543761723108,409.407140494356
2020-10-28 15:30:00,409.9,411.46,409.05,410.754,535917,0.754590075523599,410.32525833333335,411.23076642396165,409.41975024270505
2020-10-28 15:45:00,410.7701,411.5492,408.88,409.2,805388,0.8165296299732503,410.2135916666667,411.19342722263457,409.2337561106988
2020-10-28 16:00:00,409.23,409.4,406.0,406.0,1789336,1.4531530557003365,409.833175,411.57695866684037,408.0893913331596
2020-10-28 16:15:00,406.02,407.5,405.11,405.11,158380,1.9939144005259684,409.49359166666665,411.8862889472978,407.10089438603546
2020-10-28 16:30:00,405.11,406.02,403.12,404.839,131580,2.3776553692255376,409.0360083333333,411.88919477640394,406.1828218902627
2020-10-28 16:45:00,404.82,406.82,404.67,405.86,54192,2.526046397691881,408.700175,411.73143067723026,405.66891932276974
2020-10-28 17:00:00,405.99,406.49,405.99,406.0,72575,2.4086799277200734,408.202675,411.09309091326406,405.31225908673593
2020-10-28 17:15:00,406.0,406.8,406.0,406.7,26429,2.3729399474495323,407.92767499999997,410.7752029369394,405.0801470630605
2020-10-28 17:30:00,406.7,406.7,406.28,406.39,17125,2.1618418270334203,407.523925,410.11813519244015,404.9297148075599
2020-10-28 17:45:00,406.4,406.4,405.2,405.99,18116,2.088029364788123,407.2160833333333,409.72171857107907,404.71044809558754
2020-10-28 18:00:00,406.1,406.2,405.99,406.2,9327,1.9428193254258184,406.92024999999995,409.2516331905109,404.588866809489
2020-10-28 18:15:00,406.24,406.8,406.03,406.35,11281,1.6855032404811634,406.61608333333334,408.63868722191074,404.5934794447559
2020-10-28 18:30:00,406.59,407.25,406.35,407.13,11821,1.0994809068746056,406.3140833333334,407.6334604215829,404.9947062450838
2020-10-28 18:45:00,407.2,408.05,407.2,407.85,21009,0.807695425854034,406.2015833333333,407.17081784435817,405.23234882230844
2020-10-28 19:00:00,407.73,408.23,407.65,408.01,17301,0.9567535500278247,406.3690833333333,407.5171875933667,405.22097907329993
2020-10-28 19:15:00,408.01,409.25,407.7,408.93,21572,1.1211244724665084,406.6874166666667,408.0327660336265,405.3420672997069
2020-10-28 19:30:00,408.65,408.75,408.12,408.4,8070,1.0568259364889683,406.9841666666667,408.25235779045346,405.7159755428799
2020-10-28 19:45:00,408.01,408.03,407.5,407.7,13776,1.011399794781547,407.1375,408.3511797537378,405.92382024626215
2020-10-28 20:00:00,407.8,407.84,407.51,407.51,19898,0.9490218246552312,407.2633333333333,408.4021595229196,406.12450714374705
2020-10-29 04:15:00,411.4,412.0,410.6,411.0,11760,1.4145852800664929,407.62166666666667,409.31916900274643,405.9241643305869
2020-10-29 04:30:00,410.8,411.44,410.62,411.44,2281,1.7307125435842727,408.04249999999996,410.1193550523011,405.9656449476988
2020-10-29 04:45:00,410.78,410.78,410.78,410.78,842,1.7663049942640594,408.44166666666666,410.5612326597835,406.3221006735498
2020-10-29 05:00:00,411.0,411.4,411.0,411.38,8023,1.8012840536275336,408.8733333333333,411.0348741976863,406.71179246898026
2020-10-29 05:15:00,411.38,411.8,411.38,411.8,2636,1.7942794196534797,409.32749999999993,411.4806353035841,407.17436469641575
2020-10-29 05:30:00,411.8,412.45,411.8,412.45,2908,1.8580608577071158,409.77083333333326,412.0005063625818,407.5411603040847
2020-10-29 05:45:00,412.15,412.15,411.5,411.55,4169,1.8168727293290257,410.07916666666665,412.2594139418615,407.8989193914718
2020-10-29 06:00:00,411.02,411.02,411.0,411.0,1463,1.7091403118200827,410.3283333333333,412.3793017075174,408.2773649591492
2020-10-29 06:15:00,410.5,410.5,410.5,410.5,506,1.65148670377969,410.4591666666666,412.4409507112022,408.47738262213096
2020-10-29 06:30:00,410.87,410.99,410.87,410.99,1473,1.5220829028223164,410.675,412.5014994833868,408.8485005166132
2020-10-29 06:45:00,411.79,412.3,411.75,412.3,3186,1.261700391620497,411.05833333333334,412.5723738032779,409.54429286338876
2020-10-29 07:00:00,411.79,411.79,411.47,411.48,1387,0.5865532340691266,411.38916666666665,412.09303054754963,410.6853027857837
2020-10-29 07:15:00,411.61,411.95,409.4,409.49,17955,0.800560409415989,411.2633333333333,412.2240058246325,410.30266084203413
2020-10-29 07:30:00,409.8,409.81,408.5,408.5,5377,1.1255046003851226,411.0183333333334,412.3689388537955,409.66772781287125
2020-10-29 07:45:00,408.02,408.55,407.3,407.6,25349,1.499086590390369,410.75333333333333,412.5522372418018,408.9544294248649
2020-10-29 08:00:00,407.56,408.73,405.3,405.79,34783,2.0528876556452462,410.2875000000001,412.75096518677435,407.8240348132258
2020-10-29 08:15:00,408.3076,411.8,405.4999,406.49,116835,2.259153099438132,409.845,412.5559837193258,407.13401628067425
2020-10-29 08:30:00,406.5,407.31,406.0,407.2,31824,2.216767199687492,409.4075,412.06762063962503,406.747379360375
2020-10-29 08:45:00,407.2,409.4659,406.8,407.3676,66858,2.177734538885071,409.0589666666667,411.6722481133288,406.44568522000463
2020-10-29 09:00:00,407.5,408.79,407.5,408.54,35069,2.092523942306475,408.85396666666674,411.3649953974345,406.342937935899
2020-10-29 09:15:00,408.6,409.8,408.3,409.45,60400,2.03869780052198,408.7664666666667,411.21290402729306,406.32002930604034
2020-10-29 09:30:00,409.04,409.98,408.86,409.98,43939,1.957798630970248,408.68229999999994,411.03165835716425,406.33294164283564
2020-10-29 09:45:00,409.96,411.93,407.03,408.6,2100070,1.5937638966349557,408.3739666666667,410.2864833426287,406.46144999070475
2020-10-29 10:00:00,408.645,409.7827,406.46,408.8352,1343659,1.2764758353439989,408.1535666666667,409.6853376690795,406.62179566425385
2020-10-29 10:15:00,408.98,412.49,408.4004,410.48,1458826,1.3970052105189577,408.23606666666666,409.9124729192894,406.5596604140439
2020-10-29 10:30:00,410.48,411.4,409.5589,410.35,848641,1.5249949073055733,408.39023333333336,410.22022722210005,406.56023944456666
2020-10-29 10:45:00,410.45,410.65,408.2,410.445,907212,1.6097656348443916,408.6273166666667,410.55903542847994,406.6955979048534
2020-10-29 11:00:00,410.49,412.0,409.39,411.87,798201,1.5922795377691645,409.13398333333333,411.0447187786563,407.22324788801035
2020-10-29 11:15:00,411.96,415.86,411.29,415.5467,1633847,2.2398430274316654,409.88870833333334,412.57651996625134,407.20089670041534
2020-10-29 11:30:00,415.52,417.83,414.41,417.23,1284276,2.9149749283635757,410.7245416666667,414.222511580703,407.22657175263043
2020-10-29 11:45:00,417.31,418.06,414.9,415.09,1044601,2.958599399227432,411.36807500000003,414.91839427907297,407.8177557209271
2020-10-29 12:00:00,415.06,415.78,413.66,413.9143,736109,2.897722349463156,411.8159333333333,415.2932001526891,408.3386665139775
2020-10-29 12:15:00,414.12,414.7599,412.65,413.7,576804,2.841440116523679,412.1701,415.5798281398284,408.7603718601716
2020-10-29 12:30:00,413.61,414.5,412.4,413.1003,627978,2.76453151244291,412.43012500000003,415.74756281493154,409.1126871850685
2020-10-29 12:45:00,413.17,414.72,412.5,413.1799,584995,2.4902231982906167,412.8117833333333,415.80005117128206,409.8235154953846
2020-10-29 13:00:00,413.1825,413.9099,412.4,412.74,455161,2.1560621358551173,413.13718333333327,415.7244578963594,410.5499087703071
2020-10-29 13:15:00,412.71,413.96,412.2,413.7812,407843,1.990445755246053,413.41228333333333,415.8008182396286,411.0237484270381
2020-10-29 13:30:00,413.775,414.8,413.0,414.705,382309,1.7656740261718666,413.7752,415.8940088314062,411.65639116859376
2020-10-29 13:45:00,414.705,415.8,414.27,414.33,531975,1.4223365758073945,414.09895,415.8057538909689,412.3921461090311
2020-10-29 14:00:00,414.33,414.58,412.85,413.27,436131,1.2724015000398452,414.2156166666667,415.7424984667145,412.68873486661886
2020-10-29 14:15:00,413.2834,413.85,411.1584,412.25,648773,1.3140928942825432,413.9408916666667,415.5178031398057,412.36398019352765
2020-10-29 14:30:00,412.205,414.63,411.96,414.2997,511316,0.8306731352385702,413.69669999999996,414.69350776228623,412.6998922377137
2020-10-29 14:45:00,414.32,414.5,413.2,413.955,437596,0.7140332530036837,413.60211666666663,414.458956570271,412.74527676306224
2020-10-29 15:00:00,413.87,414.0887,411.77,412.46,456708,0.7768819587520973,413.480925,414.41318335050255,412.5486666494975
2020-10-29 15:15:00,412.5,414.79,412.15,413.72,561484,0.7774159424217295,413.4825916666667,414.4154907975728,412.5496925357606
2020-10-29 15:30:00,413.665,414.72,413.05,413.985,462464,0.7798119662833438,413.55631666666665,414.49209102620665,412.62054230712664
2020-10-29 15:45:00,413.92,414.63,412.66,412.66,572032,0.8162187275282323,413.51299166666666,414.49245413970056,412.5335291936328
2020-10-29 16:00:00,412.7025,413.8,410.64,410.64,1114701,1.1527598552583238,413.3379916666667,414.7213034929767,411.95467984035673
2020-10-29 16:15:00,410.83,411.5,409.0,409.04,318205,1.6792979794829168,412.94289166666664,414.9580492420461,410.92773409128716
2020-10-29 16:30:00,408.82,413.7991,408.0,408.75,75957,1.966552237774443,412.44664166666666,414.806504351996,410.0867789813373
2020-10-29 16:45:00,409.0,410.83,407.23,408.6,95719,2.154364349257215,411.9691416666667,414.55437888577535,409.38390444755805
2020-10-29 17:00:00,407.6,408.36,407.6,408.0,22814,2.389400610959527,411.529975,414.39725573315144,408.6626942668485
2020-10-29 17:15:00,407.85,408.48,407.71,408.34,12297,2.543889009922693,411.2041416666666,414.2568084785738,408.1514748547594
2020-10-29 17:30:00,408.46,408.625,407.66,407.66,25631,2.5314340466937444,410.65083333333337,413.68855418936585,407.6131124773009
2020-10-29 17:45:00,407.8,407.97,407.8,407.81,6472,2.421415931446631,410.13875,413.04444911773595,407.2330508822641
2020-10-29 18:00:00,407.75,407.98,407.24,407.98,22856,2.375926095238123,409.7654166666667,412.6165279809524,406.91430535238095
2020-10-29 18:15:00,407.99,407.99,407.39,407.39,15202,2.105405875583822,409.23791666666665,411.76440371736726,406.71142961596604
2020-10-29 18:30:00,407.4,407.5,407.25,407.5,23557,1.5297363110177562,408.6975,410.5331835732213,406.86181642677866
2020-10-29 18:45:00,407.25,407.25,406.5,406.76,20762,0.9951103940759614,408.2058333333334,409.39996580622454,407.0117008604422
2020-10-29 19:00:00,406.73,406.9,406.25,406.5,18527,0.7656899242086136,407.86083333333335,408.77966124238367,406.942005424283
2020-10-29 19:15:00,406.45,407.7,406.45,407.2,10460,0.6884254098180693,407.7075,408.53361049178164,406.8813895082183
2020-10-29 19:30:00,407.2,407.7,407.0,407.0,14267,0.6304231378701677,407.56166666666667,408.3181744321109,406.80515890122246
2020-10-29 19:45:00,407.2,407.49,407.0,407.05,7147,0.5522865687071165,407.43249999999995,408.0952438824485,406.7697561175514
2020-10-29 20:00:00,407.08,407.35,406.47,406.6,23808,0.5691214649379819,407.31583333333333,407.9987790912589,406.6328875754078
2020-10-30 04:15:00,403.03,403.97,402.56,403.57,23428,1.1540114486744246,406.91833333333335,408.30314707174267,405.53351959492403
2020-10-30 04:30:00,403.11,403.58,403.0,403.0,6656,1.5852387257480534,406.53,408.4322864708976,404.6277135291023
2020-10-30 04:45:00,403.4,403.4,403.4,403.4,327,1.7627619081669277,406.16249999999997,408.2778142898003,404.04718571019964
2020-10-30 05:00:00,403.16,403.16,401.75,401.8,8819,2.061024127460801,405.6475,408.12072895295296,403.174271047047
2020-10-30 05:15:00,401.78,403.0,401.65,403.0,10500,2.112580642041229,405.2816666666667,407.81676343711615,402.74656989621724
2020-10-30 05:30:00,403.2,404.99,403.2,404.95,7308,1.9940842432373496,405.06916666666666,407.4620677585515,402.67626557478184
2020-10-30 05:45:00,404.2,405.4,404.19,405.4,4272,1.926761099037425,404.9558333333334,407.2679466521783,402.64372001448845
2020-10-30 06:00:00,405.5,405.8,405.0,405.0,3166,1.8651466347522423,404.8308333333334,407.06900929503604,402.5926573716307
2020-10-30 06:15:00,405.1,406.08,405.02,406.08,5956,1.7609249892066712,404.7375,406.850609987048,402.624390012952
2020-10-30 06:30:00,405.95,406.01,405.32,405.32,918,1.626335115688551,404.5975,406.5491021388263,402.64589786117375
2020-10-30 06:45:00,405.74,405.74,405.5,405.5,1015,1.467656346337935,404.4683333333333,406.22952094893884,402.70714571772777
2020-10-30 07:00:00,405.5,407.21,405.5,407.21,2367,1.5560991923397818,404.51916666666665,406.38648569747437,402.6518476358589
2020-10-30 07:15:00,406.0,407.39,405.63,407.32,40770,1.7164383488757295,404.83166666666665,406.8913926853175,402.7719406480158
2020-10-30 07:30:00,407.13,407.27,406.7,407.27,12218,1.744571450209181,405.1875,407.280985740251,403.094014259749
2020-10-30 07:45:00,407.3,407.3,406.4,406.7,13784,1.6966229825405488,405.46250000000003,407.4984475790487,403.4265524209514
2020-10-30 08:00:00,406.75,407.0,406.58,406.87,4446,1.2823593310673327,405.885,407.4238311972808,404.3461688027192
2020-10-30 08:15:00,406.5001,407.49,405.69,405.69,60459,0.9145635650852157,406.1091666666667,407.20664294476893,405.01169038856443
2020-10-30 08:30:00,405.63,406.166,405.26,406.166,39649,0.8386695629349102,406.21049999999997,407.21690347552186,405.2040965244781
2020-10-30 08:45:00,406.0,410.83,405.75,406.95,413625,0.8216820143845414,406.3396666666667,407.32568508392814,405.35364824940524
2020-10-30 09:00:00,406.99,407.45,406.95,407.0,31944,0.7220409620961546,406.5063333333333,407.3727824878487,405.6398841788179
2020-10-30 09:15:00,407.1908,407.26,406.7,407.2,45112,0.7342067246906958,406.5996666666667,407.4807147362955,405.71861859703785
2020-10-30 09:30:00,407.1,407.86,406.7,406.83,40809,0.6146065255491673,406.7255,407.46302783065903,405.987972169341
2020-10-30 09:45:00,406.8954,407.5915,400.25,400.71,2491812,1.8322250422615376,406.32633333333337,408.52500338404724,404.1276632826195
2020-10-30 10:00:00,400.84,400.84,395.39,397.7583,2989245,3.0468062316121607,405.53869166666664,409.19485914460125,401.882524188732
2020-10-30 10:15:00,397.63,398.99,394.1,394.1,2090870,4.423284307104414,404.437025,409.7449661685253,399.1290838314747
2020-10-30 10:30:00,394.1,394.55,386.51,387.45,2972437,6.48787065742974,402.7853583333333,410.570803122249,394.9999135444176
2020-10-30 10:45:00,387.29,389.93,384.45,384.87,2350441,8.140473287798264,400.96619166666665,410.73475961202456,391.19762372130873
2020-10-30 11:00:00,384.7613,385.33,379.21,379.2382,3474691,10.011650774803881,398.66354166666673,410.6775225964314,386.64956073690206
2020-10-30 11:15:00,379.3,386.76,379.11,386.6836,2209934,10.298318246712496,397.07967499999995,409.43765689605493,384.721693103945
2020-10-30 11:30:00,386.76,388.99,385.62,386.04,1631772,10.322822955968467,395.40250833333334,407.7898958804955,383.01512078617117
2020-10-30 11:45:00,386.0,387.29,384.95,386.27,1142803,9.938844925188103,393.679175,405.6057889102257,381.75256108977425
2020-10-30 12:00:00,386.2,386.92,384.07,386.8171,1125607,9.156641553045175,391.9972666666667,402.9852365303209,381.0092968030125
2020-10-30 12:15:00,386.7673,390.15,386.53,389.26,1414198,7.8151028483926295,390.5022666666666,399.88039008473777,381.1241432485955
2020-10-30 12:30:00,389.32,392.4,388.21,392.33,1534976,5.96245112684761,389.2939333333333,396.44887468555044,382.1389919811162
2020-10-30 12:45:00,392.325,393.4792,389.57,389.8001,1337901,4.77750275102295,388.384775,394.11777830122753,382.65177169877245
2020-10-30 13:00:00,389.87,389.87,385.36,386.0903,1295444,3.7794458127064083,387.41244166666667,391.94777664191434,382.877106691419
2020-10-30 13:15:00,386.0,387.53,384.65,384.76,961990,3.1932982971875377,386.63410833333336,390.4660662899584,382.8021503767083
2020-10-30 13:30:00,384.8,386.6,384.61,386.28,893422,3.18397025829859,386.53660833333333,390.3573726432916,382.71584402337504
2020-10-30 13:45:00,386.19,386.29,382.2,383.47,1051364,3.274939314677597,386.4199416666667,390.34986884427985,382.4900144890536
2020-10-30 14:00:00,383.38,384.25,382.0,383.88,897318,2.5415790968863807,386.80675833333333,389.856653249597,383.75686341706967
2020-10-30 14:15:00,383.77,387.92,383.1093,385.4355,1090835,2.57242785929172,386.70275,389.78966343115,383.61583656884994
2020-10-30 14:30:00,385.44,387.97,384.61,385.5,780899,2.5897403520932802,386.65775,389.765438422512,383.55006157748807
2020-10-30 14:45:00,385.44,386.51,383.85,385.5699,789326,2.6070974554269357,386.5994083333333,389.72792527984564,383.470891386821
2020-10-30 15:00:00,385.615,387.77,384.92,386.6341,836595,2.6062434070207394,386.58415833333333,389.71165042175824,383.45666624490843
2020-10-30 15:15:00,386.5,389.5,385.8,389.12,919897,2.593458250413738,386.57249166666674,389.6846415671632,383.46034176617025
2020-10-30 15:30:00,389.13,390.75,387.9001,388.08,1159128,1.9448008427218288,386.21832500000005,388.5520860112662,383.8845639887339
2020-10-30 15:45:00,388.23,388.6,386.42,388.06,1045332,1.7033410791344301,386.07331666666664,388.11732596162796,384.02930737170533
2020-10-30 16:00:00,388.08,389.3,386.64,388.04,1928508,1.79559705297136,386.23579166666667,388.3905081302323,384.081075203101
2020-10-30 16:15:00,388.04,389.28,387.71,389.0,318927,1.8933042274952168,386.58912499999997,388.8610900729942,384.3171599270057
2020-10-30 16:30:00,388.99,389.28,388.8,389.28,30923,2.041075025933002,386.839125,389.2884150311196,384.38983496888045
2020-10-30 16:45:00,389.42,389.78,389.1,389.5,38250,1.871436914545449,387.341625,389.5873492974546,385.09590070254546
2020-10-30 17:00:00,389.31,390.0,389.31,389.9,23798,1.6533008042595918,387.84329166666663,389.82725263177815,385.8593307015551
2020-10-30 17:15:00,389.98,389.98,389.0,389.01,30898,1.4944269950999087,388.1411666666667,389.9344790607866,386.34785427254684
2020-10-30 17:30:00,389.08,389.08,387.8,387.8,27340,1.2528597280735918,388.3328333333334,389.83626500702167,386.8294016596451
2020-10-30 17:45:00,387.57,388.04,387.49,387.8,15545,0.9294131939683379,388.518675,389.633970832762,387.403379167238
2020-10-30 18:00:00,387.7,387.7,387.17,387.27,21417,0.8243877430892099,388.57166666666666,389.5609319583737,387.5824013749596
2020-10-30 18:15:00,387.5,387.62,386.68,386.74,8647,0.9562268017632822,388.3733333333333,389.5208054954492,387.22586117121733
2020-10-30 18:30:00,386.75,387.3,386.56,386.8,9867,1.0579081701218311,388.26666666666665,389.53615647081284,386.99717686252046
2020-10-30 18:45:00,386.9,387.26,386.8,387.0,8617,1.1192110313851604,388.17833333333334,389.52138657099556,386.8352800956711
2020-10-30 19:00:00,387.19,387.26,387.01,387.15,5218,1.1580269921692192,388.1041666666667,389.49379905726977,386.7145342760636
2020-10-30 19:15:00,387.1,387.35,387.08,387.2,5773,1.1479741706200548,387.9541666666667,389.3317356714108,386.5765976619226
2020-10-30 19:30:00,387.2,387.3,386.5,386.5,8167,1.1365428038115681,387.7225,389.0863513645739,386.35864863542616
2020-10-30 19:45:00,386.77,386.8,386.5,386.6,10017,1.027295286420676,387.4808333333333,388.7135876770381,386.2480789896285
2020-10-30 20:00:00,386.57,387.0,386.02,387.0,23052,0.6932592103788402,387.2391666666667,388.07107771912126,386.4072556142121
